transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,device_type,account_age_days,transaction_frequency,previous_transaction_amount,distance_from_usual_location,is_fraud
TXN-100653,CUST-1087,2025-02-23 22:27:22,260.74,UPI Transfer,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),419,2,261.1,14.42,0
TXN-100296,CUST-1080,2025-02-24 10:55:36,641.16,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1479,3,822.56,5.76,0
TXN-100336,CUST-1249,2025-02-24 14:35:22,1996.04,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (Android),721,3,1749.4,7.56,0
TXN-101109,CUST-1133,2025-02-24 17:06:04,674.23,UPI Transfer,Healthcare & Medical,Chennai,Desktop Web Browser,1682,1,327.13,3.4,0
TXN-100935,CUST-1027,2025-02-24 17:07:58,732.2,Online,Dining & Food,Kolkata,Trusted Mobile App (iOS),1402,1,983.89,16.68,0
TXN-100480,CUST-1243,2025-02-24 17:57:52,1293.81,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),836,2,1053.62,2.9,0
TXN-100361,CUST-1186,2025-02-24 18:32:43,1278.16,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (Android),1395,2,1485.87,8.3,0
TXN-101165,CUST-1014,2025-02-25 02:17:25,134137.96,Online,Crypto & Digital Assets,Bengaluru,New Emulated Device,194,9,1108.9,532.48,1
TXN-100690,CUST-1007,2025-02-25 10:25:47,650.03,UPI Transfer,Dining & Food,Jaipur,Desktop Web Browser,84,1,579.35,16.76,0
TXN-100731,CUST-1077,2025-02-25 11:45:53,424.31,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (iOS),722,2,343.94,13.41,0
TXN-100902,CUST-1049,2025-02-25 19:26:44,529.87,Online,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),818,3,618.77,16.27,0
TXN-100934,CUST-1168,2025-02-25 19:43:00,424.86,Online,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),1613,1,530.57,14.9,0
TXN-100016,CUST-1147,2025-02-25 21:21:02,927.73,Online,Grocery & Supermarkets,Jaipur,Mobile Web Browser,905,2,1038.25,1.4,0
TXN-100711,CUST-1042,2025-02-25 22:22:39,1406.29,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (Android),1559,3,1009.72,9.38,0
TXN-100434,CUST-1205,2025-02-26 07:35:05,152.24,UPI Transfer,Dining & Food,Ahmedabad,Desktop Web Browser,1770,1,306.39,7.71,0
TXN-100195,CUST-1004,2025-02-26 09:46:26,705.12,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1239,1,692.01,16.34,0
TXN-100503,CUST-1017,2025-02-26 10:44:57,515.41,Online,Dining & Food,Mumbai,Desktop Web Browser,970,3,803.73,6.26,0
TXN-101035,CUST-1248,2025-02-26 12:19:51,2704.99,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),463,1,4350.23,1.63,0
TXN-100102,CUST-1037,2025-02-26 18:15:33,585.45,POS / In-Store,Utilities & Bills,Kochi,Desktop Web Browser,674,1,190.17,3.78,0
TXN-101000,CUST-1105,2025-02-26 18:25:09,378.19,Online,Utilities & Bills,Pune,Desktop Web Browser,1526,1,564.84,3.65,0
TXN-100531,CUST-1137,2025-02-26 21:12:13,682.51,POS / In-Store,Utilities & Bills,Delhi,Trusted Mobile App (iOS),1550,2,812.88,15.85,0
TXN-100218,CUST-1138,2025-02-26 21:36:04,2296.37,Online,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),587,2,1622.7,13.9,0
TXN-100142,CUST-1198,2025-02-26 22:20:24,301.0,UPI Transfer,Grocery & Supermarkets,Jaipur,Desktop Web Browser,1655,3,728.03,10.31,0
TXN-100897,CUST-1124,2025-02-27 07:47:08,279.8,UPI Transfer,Healthcare & Medical,Pune,Trusted Mobile App (iOS),1405,1,896.51,7.39,0
TXN-100352,CUST-1201,2025-02-27 08:22:17,1255.65,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (Android),221,3,1001.07,2.29,0
TXN-100492,CUST-1109,2025-02-27 08:44:43,911.02,UPI Transfer,Grocery & Supermarkets,Kochi,Desktop Web Browser,1140,3,1517.74,2.99,0
TXN-100347,CUST-1249,2025-02-27 11:08:53,2935.51,UPI Transfer,Utilities & Bills,Ahmedabad,Trusted Mobile App (Android),721,3,1996.04,12.75,0
TXN-100737,CUST-1078,2025-02-27 11:09:07,755.81,UPI Transfer,Dining & Food,Mumbai,Desktop Web Browser,1164,1,1152.93,7.88,0
TXN-100933,CUST-1140,2025-02-27 20:09:05,725.0,UPI Transfer,Dining & Food,Kolkata,Trusted Mobile App (iOS),1437,2,1497.46,4.43,0
TXN-100641,CUST-1052,2025-02-27 22:32:08,527.99,POS / In-Store,Grocery & Supermarkets,Mumbai,Desktop Web Browser,1506,1,357.71,6.51,0
TXN-100359,CUST-1093,2025-02-27 22:35:20,514.0,POS / In-Store,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),539,2,451.52,17.67,0
TXN-100325,CUST-1105,2025-02-27 22:58:10,670.94,Online,Grocery & Supermarkets,Pune,Desktop Web Browser,1526,3,1065.35,16.83,0
TXN-100460,CUST-1002,2025-02-28 07:39:27,564.39,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (iOS),487,3,1116.06,6.01,0
TXN-100760,CUST-1161,2025-02-28 14:14:51,3689.29,POS / In-Store,Dining & Food,Kolkata,Desktop Web Browser,1799,1,2963.23,22.02,0
TXN-100727,CUST-1226,2025-02-28 17:24:17,441.38,POS / In-Store,Utilities & Bills,Kolkata,Desktop Web Browser,195,1,708.61,13.45,0
TXN-100770,CUST-1015,2025-02-28 20:04:25,928.84,UPI Transfer,Healthcare & Medical,Pune,Trusted Mobile App (iOS),765,1,886.56,1.48,0
TXN-100651,CUST-1158,2025-02-28 20:12:06,1938.41,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (iOS),1668,2,2012.09,15.33,0
TXN-100912,CUST-1086,2025-03-01 07:43:18,195.22,POS / In-Store,Utilities & Bills,Kochi,Trusted Mobile App (Android),527,3,250.1,15.58,0
TXN-100130,CUST-1226,2025-03-01 09:25:10,620.8,UPI Transfer,Grocery & Supermarkets,Kolkata,Desktop Web Browser,195,1,243.42,17.42,0
TXN-100976,CUST-1230,2025-03-01 10:44:45,1154.7,UPI Transfer,Utilities & Bills,Pune,Trusted Mobile App (Android),1141,3,937.32,17.98,0
TXN-100909,CUST-1135,2025-03-01 14:14:29,1814.35,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1388,2,1626.22,8.89,0
TXN-100254,CUST-1187,2025-03-01 14:26:12,2129.68,Online,Grocery & Supermarkets,Pune,Desktop Web Browser,854,1,1526.05,1.55,0
TXN-100775,CUST-1121,2025-03-01 16:23:37,273.86,Online,Dining & Food,Jaipur,Desktop Web Browser,1100,3,536.25,52.25,0
TXN-100684,CUST-1030,2025-03-02 11:31:31,1344.52,UPI Transfer,Utilities & Bills,Bengaluru,Desktop Web Browser,1523,2,2644.4,15.11,0
TXN-100860,CUST-1219,2025-03-02 20:25:14,1901.08,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (Android),355,2,842.25,0.53,0
TXN-101039,CUST-1153,2025-03-02 20:43:01,2616.17,Online,Utilities & Bills,Mumbai,Trusted Mobile App (Android),776,1,1580.58,14.58,0
TXN-100725,CUST-1191,2025-03-02 21:55:32,887.69,Online,Healthcare & Medical,Bengaluru,Desktop Web Browser,1195,2,480.6,5.4,0
TXN-100826,CUST-1072,2025-03-03 08:33:14,1232.73,Online,Dining & Food,Pune,Trusted Mobile App (iOS),1134,3,886.11,7.76,0
TXN-100820,CUST-1168,2025-03-03 13:29:10,955.1,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (iOS),1613,1,952.23,12.01,0
TXN-100953,CUST-1013,2025-03-03 16:00:01,2369.5,UPI Transfer,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),1593,3,1366.76,72.73,0
TXN-100604,CUST-1011,2025-03-03 21:16:00,651.6,POS / In-Store,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1459,2,351.26,4.09,0
TXN-101170,CUST-1151,2025-03-04 01:40:45,256799.6,Online,Luxury Goods & Jewelry,Pune,Unknown Device,1119,12,284.94,754.61,1
TXN-100861,CUST-1109,2025-03-04 11:33:39,702.07,Online,Healthcare & Medical,Kochi,Desktop Web Browser,1140,2,562.56,10.84,0
TXN-100383,CUST-1167,2025-03-04 15:53:51,838.76,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),702,2,751.91,10.63,0
TXN-100357,CUST-1040,2025-03-04 16:31:53,917.02,POS / In-Store,Utilities & Bills,Bengaluru,Trusted Mobile App (Android),315,3,711.91,10.13,0
TXN-100606,CUST-1238,2025-03-04 17:41:25,1153.13,POS / In-Store,Dining & Food,Ahmedabad,Trusted Mobile App (iOS),588,3,1022.89,8.79,0
TXN-101057,CUST-1179,2025-03-04 18:37:23,343.69,POS / In-Store,Dining & Food,Mumbai,Desktop Web Browser,923,1,389.56,7.57,0
TXN-100176,CUST-1142,2025-03-04 19:29:04,896.43,POS / In-Store,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),219,2,839.41,6.79,0
TXN-100938,CUST-1038,2025-03-04 21:46:04,410.72,Online,Healthcare & Medical,Hyderabad,Desktop Web Browser,1052,3,924.89,17.59,0
TXN-100129,CUST-1209,2025-03-05 13:57:41,818.96,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),1373,2,1669.1,3.82,0
TXN-100581,CUST-1149,2025-03-05 17:14:27,786.18,POS / In-Store,Healthcare & Medical,Delhi,Desktop Web Browser,335,1,557.25,6.21,0
TXN-100087,CUST-1166,2025-03-06 10:35:44,923.15,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (iOS),78,2,1015.55,5.47,0
TXN-100146,CUST-1106,2025-03-06 10:43:47,862.58,Online,Healthcare & Medical,Jaipur,Desktop Web Browser,1501,3,848.69,0.59,0
TXN-101025,CUST-1048,2025-03-06 11:57:21,839.15,UPI Transfer,Grocery & Supermarkets,Bengaluru,Desktop Web Browser,894,1,659.55,0.72,0
TXN-100932,CUST-1079,2025-03-06 14:03:47,295.37,Online,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,481,1,161.07,5.18,0
TXN-100179,CUST-1051,2025-03-06 14:31:01,387.78,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1163,2,483.71,17.01,0
TXN-100793,CUST-1052,2025-03-06 17:16:27,705.88,UPI Transfer,Dining & Food,Mumbai,Desktop Web Browser,1506,3,527.99,14.77,0
TXN-100387,CUST-1208,2025-03-06 22:43:32,259.27,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),848,1,664.05,4.19,0
TXN-101115,CUST-1130,2025-03-07 09:45:04,4744.57,Online,Utilities & Bills,Kolkata,Trusted Mobile App (iOS),530,1,5061.33,16.11,0
TXN-100470,CUST-1083,2025-03-08 07:49:08,682.15,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (iOS),600,2,586.99,17.78,0
TXN-100509,CUST-1086,2025-03-08 07:53:37,227.94,POS / In-Store,Healthcare & Medical,Kochi,Trusted Mobile App (Android),527,2,276.03,6.28,0
TXN-101074,CUST-1050,2025-03-08 08:15:52,2024.17,POS / In-Store,Grocery & Supermarkets,Pune,Desktop Web Browser,988,1,976.36,10.8,0
TXN-100716,CUST-1067,2025-03-08 08:49:32,146.05,POS / In-Store,Grocery & Supermarkets,Delhi,Desktop Web Browser,1025,3,208.1,5.18,0
TXN-100827,CUST-1085,2025-03-08 08:58:48,2639.29,POS / In-Store,Dining & Food,Bengaluru,Desktop Web Browser,1199,3,1210.53,17.8,0
TXN-100161,CUST-1109,2025-03-08 08:59:15,1386.02,UPI Transfer,Healthcare & Medical,Kochi,Desktop Web Browser,1140,1,1103.91,17.76,0
TXN-100601,CUST-1149,2025-03-08 17:31:43,750.19,UPI Transfer,Healthcare & Medical,Delhi,Desktop Web Browser,335,2,786.18,12.7,0
TXN-100755,CUST-1243,2025-03-08 21:17:45,553.03,UPI Transfer,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),836,1,1248.24,17.7,0
TXN-100647,CUST-1110,2025-03-09 00:28:59,268.35,Online,Utilities & Bills,Mumbai,Desktop Web Browser,672,3,468.29,1.49,0
TXN-100127,CUST-1221,2025-03-09 01:32:36,5791.92,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,597,2,1745.6,6.98,0
TXN-100144,CUST-1021,2025-03-09 06:10:15,1092.22,POS / In-Store,Utilities & Bills,Hyderabad,Desktop Web Browser,172,3,1013.13,13.58,0
TXN-100500,CUST-1168,2025-03-09 08:42:01,320.22,Online,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),1613,1,798.64,11.06,0
TXN-100165,CUST-1118,2025-03-09 13:59:16,479.08,POS / In-Store,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),1215,3,290.89,13.9,0
TXN-100301,CUST-1142,2025-03-09 15:47:57,668.06,Online,Dining & Food,Chennai,Trusted Mobile App (iOS),219,3,483.81,2.08,0
TXN-101037,CUST-1036,2025-03-10 11:05:06,1838.34,UPI Transfer,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),462,2,1437.25,3.0,0
TXN-100603,CUST-1038,2025-03-10 12:39:45,720.38,Online,Dining & Food,Jaipur,Trusted Mobile App (Android),1052,1,894.69,35.69,0
TXN-100960,CUST-1094,2025-03-10 12:45:59,558.57,UPI Transfer,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),1128,3,1152.13,5.01,0
TXN-100105,CUST-1012,2025-03-10 12:53:57,1796.46,POS / In-Store,Dining & Food,Pune,Trusted Mobile App (Android),599,1,939.86,8.63,0
TXN-100753,CUST-1098,2025-03-10 13:37:34,1391.98,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),133,2,548.34,5.42,0
TXN-100880,CUST-1234,2025-03-10 13:44:05,549.01,Online,Dining & Food,Kochi,Trusted Mobile App (Android),1006,2,569.34,14.85,0
TXN-100010,CUST-1055,2025-03-10 17:17:15,687.81,Online,Dining & Food,Delhi,Trusted Mobile App (Android),920,1,835.64,12.77,0
TXN-100870,CUST-1025,2025-03-11 01:08:27,1465.85,POS / In-Store,Healthcare & Medical,Chennai,Desktop Web Browser,1331,1,1093.6,1.42,0
TXN-100780,CUST-1019,2025-03-11 10:09:21,1059.36,UPI Transfer,Grocery & Supermarkets,Delhi,Desktop Web Browser,630,1,520.05,3.9,0
TXN-100104,CUST-1005,2025-03-11 18:15:41,3900.59,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (iOS),91,1,1722.54,11.49,0
TXN-100456,CUST-1148,2025-03-11 20:56:48,1519.26,POS / In-Store,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),259,3,937.82,14.37,0
TXN-100284,CUST-1014,2025-03-12 09:18:04,941.09,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),219,1,695.41,11.44,0
TXN-100248,CUST-1121,2025-03-12 11:11:12,287.19,Online,Utilities & Bills,Mumbai,Mobile Web Browser,1100,1,459.97,50.41,0
TXN-100945,CUST-1038,2025-03-12 14:04:41,266.29,Online,Healthcare & Medical,Hyderabad,Desktop Web Browser,1052,3,410.72,15.04,0
TXN-100951,CUST-1020,2025-03-12 17:01:43,346.9,Online,Grocery & Supermarkets,Kochi,Trusted Mobile App (Android),1212,2,377.18,3.35,0
TXN-100579,CUST-1166,2025-03-12 20:16:45,1171.87,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),78,3,1300.69,14.59,0
TXN-100007,CUST-1246,2025-03-12 21:45:06,1610.88,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (iOS),975,3,1701.67,3.58,0
TXN-101135,CUST-1198,2025-03-13 04:36:37,99547.15,Online,Electronics & Gadgets,Delhi,New Emulated Device,1643,6,1002.97,589.26,1
TXN-100666,CUST-1184,2025-03-13 07:41:21,557.13,Online,Dining & Food,Kochi,Trusted Mobile App (Android),1388,2,1162.11,21.91,0
TXN-100539,CUST-1148,2025-03-13 08:36:15,1095.07,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),259,1,1280.1,6.95,0
TXN-100382,CUST-1068,2025-03-13 13:33:33,1037.49,UPI Transfer,Grocery & Supermarkets,Delhi,Desktop Web Browser,1598,1,1846.97,6.82,0
TXN-100791,CUST-1105,2025-03-13 17:17:47,564.84,POS / In-Store,Grocery & Supermarkets,Pune,Desktop Web Browser,1526,2,584.18,3.64,0
TXN-100055,CUST-1176,2025-03-13 18:03:17,1816.45,UPI Transfer,Grocery & Supermarkets,Kolkata,Trusted Mobile App (Android),1271,3,1232.98,3.82,0
TXN-101142,CUST-1083,2025-03-14 02:09:47,189548.61,ATM Withdrawal,Electronics & Gadgets,Chennai,Unknown Device,534,10,398.24,501.97,1
TXN-101164,CUST-1003,2025-03-14 04:05:03,96118.58,ATM Withdrawal,Crypto & Digital Assets,Chennai,Mobile Web Browser,200,7,414.3,344.68,1
TXN-101060,CUST-1196,2025-03-14 07:59:02,576.94,Online,Dining & Food,Kolkata,Trusted Mobile App (Android),934,1,212.15,2.38,0
TXN-100225,CUST-1107,2025-03-14 09:25:47,470.5,UPI Transfer,Healthcare & Medical,Ahmedabad,Desktop Web Browser,418,2,797.47,5.37,0
TXN-100605,CUST-1038,2025-03-14 12:34:34,633.24,UPI Transfer,Dining & Food,Hyderabad,Desktop Web Browser,1052,2,720.38,16.61,0
TXN-100583,CUST-1100,2025-03-14 13:40:59,1848.88,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),862,2,1571.49,5.22,0
TXN-100982,CUST-1241,2025-03-14 16:17:59,667.91,UPI Transfer,Dining & Food,Pune,Desktop Web Browser,368,1,772.24,5.13,0
TXN-100065,CUST-1066,2025-03-14 16:22:09,584.21,Online,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,191,2,759.01,8.8,0
TXN-100858,CUST-1088,2025-03-15 04:59:43,624.47,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),1379,1,701.02,13.19,0
TXN-100886,CUST-1026,2025-03-15 05:40:27,316.92,Online,Dining & Food,Kolkata,Trusted Mobile App (iOS),788,3,728.56,17.16,0
TXN-100408,CUST-1114,2025-03-15 14:48:17,615.69,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (iOS),1773,2,1451.43,14.07,0
TXN-100322,CUST-1114,2025-03-15 15:30:39,1451.43,Online,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1773,2,1153.69,4.1,0
TXN-100682,CUST-1159,2025-03-15 19:42:53,186.7,POS / In-Store,Dining & Food,Bengaluru,Trusted Mobile App (Android),80,2,103.05,17.44,0
TXN-100304,CUST-1230,2025-03-15 21:16:09,854.84,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (Android),1141,3,606.65,5.79,0
TXN-100171,CUST-1077,2025-03-15 22:15:53,308.48,UPI Transfer,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),722,3,427.71,5.76,0
TXN-100392,CUST-1097,2025-03-16 07:12:57,1372.34,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),937,1,1184.08,16.41,0
TXN-100955,CUST-1204,2025-03-16 08:18:11,1462.02,POS / In-Store,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),531,3,1435.22,12.44,0
TXN-101015,CUST-1210,2025-03-16 10:21:38,683.25,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1624,3,1144.42,10.83,0
TXN-101108,CUST-1083,2025-03-16 12:09:07,398.24,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (iOS),600,2,307.47,17.04,0
TXN-100828,CUST-1224,2025-03-16 12:28:11,435.9,Online,Grocery & Supermarkets,Delhi,Desktop Web Browser,615,3,612.13,1.63,0
TXN-100678,CUST-1127,2025-03-16 13:38:29,1165.69,Online,Healthcare & Medical,Kochi,Desktop Web Browser,234,1,715.29,14.92,0
TXN-101086,CUST-1246,2025-03-16 14:08:42,561.12,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),975,1,1237.43,5.41,0
TXN-100318,CUST-1027,2025-03-16 16:10:29,402.96,POS / In-Store,Utilities & Bills,Kolkata,Mobile Web Browser,1402,2,915.26,1.3,0
TXN-100592,CUST-1019,2025-03-16 17:40:02,520.05,UPI Transfer,Dining & Food,Delhi,Desktop Web Browser,630,3,912.82,1.07,0
TXN-100667,CUST-1142,2025-03-16 18:57:10,537.72,UPI Transfer,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),219,1,622.25,2.64,0
TXN-100294,CUST-1068,2025-03-16 22:02:43,1846.97,POS / In-Store,Healthcare & Medical,Delhi,Desktop Web Browser,1598,1,744.91,7.55,0
TXN-100115,CUST-1133,2025-03-17 03:29:30,681.36,Online,Utilities & Bills,Chennai,Desktop Web Browser,1682,3,495.22,14.06,0
TXN-101199,CUST-1153,2025-03-17 04:59:19,122256.72,Wire Transfer,Luxury Goods & Jewelry,Kochi,New Emulated Device,757,12,1824.58,129.17,1
TXN-100694,CUST-1042,2025-03-17 16:41:17,1009.72,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1559,3,945.53,11.95,0
TXN-100787,CUST-1131,2025-03-17 18:31:03,948.2,POS / In-Store,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),353,3,1571.21,3.63,0
TXN-100645,CUST-1015,2025-03-17 19:39:07,939.13,Online,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),765,3,1169.26,13.91,0
TXN-100598,CUST-1021,2025-03-17 20:42:44,837.78,UPI Transfer,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,172,3,984.69,17.24,0
TXN-100668,CUST-1233,2025-03-18 07:23:55,1523.42,UPI Transfer,Dining & Food,Kochi,Trusted Mobile App (Android),70,1,1440.83,5.77,0
TXN-100050,CUST-1203,2025-03-18 10:29:02,467.04,UPI Transfer,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),331,1,600.06,13.61,0
TXN-101134,CUST-1187,2025-03-18 10:31:10,1758.91,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),854,2,1565.59,13.01,0
TXN-100754,CUST-1023,2025-03-18 11:46:15,263.64,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (iOS),1781,3,348.64,5.39,0
TXN-100074,CUST-1057,2025-03-18 18:03:39,1340.62,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (Android),1590,2,767.99,4.08,0
TXN-100866,CUST-1141,2025-03-18 22:22:59,696.24,UPI Transfer,Utilities & Bills,Chennai,Desktop Web Browser,1030,3,524.36,7.34,0
TXN-101174,CUST-1069,2025-03-19 01:10:51,269185.76,ATM Withdrawal,Electronics & Gadgets,Kochi,New Emulated Device,1309,8,809.04,241.46,1
TXN-101173,CUST-1087,2025-03-19 03:02:32,158401.03,Online,Luxury Goods & Jewelry,Hyderabad,Mobile Web Browser,320,11,260.74,677.12,1
TXN-100107,CUST-1132,2025-03-19 07:51:30,824.54,Online,Utilities & Bills,Ahmedabad,Desktop Web Browser,1470,2,1118.25,4.93,0
TXN-101124,CUST-1109,2025-03-19 08:17:52,1582.38,Online,Utilities & Bills,Kochi,Desktop Web Browser,1140,2,702.07,4.33,0
TXN-101130,CUST-1168,2025-03-19 15:55:05,728.36,POS / In-Store,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),1613,1,1214.11,1.79,0
TXN-100638,CUST-1242,2025-03-19 19:31:57,1318.28,Online,Utilities & Bills,Ahmedabad,Trusted Mobile App (iOS),1304,2,1635.25,3.08,0
TXN-100723,CUST-1081,2025-03-19 23:49:43,339.36,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (iOS),168,3,666.45,1.58,0
TXN-100885,CUST-1141,2025-03-20 09:23:17,1003.76,Online,Utilities & Bills,Chennai,Desktop Web Browser,1030,1,2176.75,14.12,0
TXN-100795,CUST-1201,2025-03-20 09:53:46,1733.83,POS / In-Store,Dining & Food,Kochi,Trusted Mobile App (Android),221,2,1255.65,13.76,0
TXN-100526,CUST-1027,2025-03-20 10:20:01,983.89,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (iOS),1402,3,569.59,1.74,0
TXN-100929,CUST-1249,2025-03-20 11:46:21,1846.24,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),721,1,1210.45,0.71,0
TXN-100012,CUST-1057,2025-03-20 16:42:45,767.99,UPI Transfer,Utilities & Bills,Chennai,Desktop Web Browser,1590,2,518.61,8.78,0
TXN-100258,CUST-1081,2025-03-20 18:49:08,545.25,Online,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),168,1,449.04,5.9,0
TXN-101137,CUST-1197,2025-03-21 03:47:00,160953.17,Wire Transfer,Electronics & Gadgets,Kolkata,Unknown Device,467,11,889.65,729.06,1
TXN-100749,CUST-1142,2025-03-21 07:26:49,418.49,POS / In-Store,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),219,1,537.72,16.49,0
TXN-100037,CUST-1037,2025-03-21 11:04:19,190.17,POS / In-Store,Healthcare & Medical,Kochi,Desktop Web Browser,674,3,473.93,17.46,0
TXN-100673,CUST-1176,2025-03-21 17:28:43,3992.97,POS / In-Store,Utilities & Bills,Kolkata,Trusted Mobile App (Android),1271,2,1682.43,13.37,0
TXN-100253,CUST-1239,2025-03-21 18:40:24,1003.78,POS / In-Store,Healthcare & Medical,Pune,Trusted Mobile App (iOS),89,3,812.75,15.85,0
TXN-100634,CUST-1142,2025-03-21 20:12:21,622.25,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (iOS),219,1,426.04,16.16,0
TXN-101197,CUST-1054,2025-03-22 02:17:37,49398.95,Wire Transfer,Crypto & Digital Assets,Kolkata,Mobile Web Browser,698,8,733.05,457.58,1
TXN-100172,CUST-1106,2025-03-22 11:24:02,1743.9,UPI Transfer,Utilities & Bills,Jaipur,Desktop Web Browser,1501,1,862.58,4.06,0
TXN-100041,CUST-1136,2025-03-22 12:10:01,352.38,POS / In-Store,Dining & Food,Delhi,Trusted Mobile App (iOS),571,2,217.64,11.17,0
TXN-101128,CUST-1085,2025-03-22 14:00:41,1419.09,POS / In-Store,Healthcare & Medical,Bengaluru,Trusted Mobile App (iOS),1199,2,1331.99,0.85,0
TXN-100018,CUST-1196,2025-03-22 14:49:41,454.7,POS / In-Store,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),934,2,455.83,8.38,0
TXN-100331,CUST-1027,2025-03-22 18:49:46,569.59,POS / In-Store,Healthcare & Medical,Kolkata,Trusted Mobile App (iOS),1402,2,402.96,10.46,0
TXN-101141,CUST-1192,2025-03-23 04:00:28,250440.54,ATM Withdrawal,Electronics & Gadgets,Kolkata,New Emulated Device,1086,9,2161.9,205.84,1
TXN-100765,CUST-1236,2025-03-23 17:00:52,719.83,Online,Dining & Food,Pune,Trusted Mobile App (Android),1132,3,562.99,6.36,0
TXN-100992,CUST-1176,2025-03-23 17:40:32,1661.56,Online,Dining & Food,Kolkata,Trusted Mobile App (Android),1271,3,3992.97,14.65,0
TXN-100077,CUST-1164,2025-03-23 19:01:41,582.36,POS / In-Store,Utilities & Bills,Bengaluru,Trusted Mobile App (iOS),438,1,309.29,64.07,0
